GHCNstationID,TMAX,WWhi,WWlo,TMIN,WWhi,WWlo,PRCP,WWhi,WWlo
USC00020670,38,0,0,22,0,0,0.3,0,0
USC00020750,37,3,0,25,4,0,0,0,0
USC00020808,29,0,0,13,0,0,3.3,0,0
USC00020949,42,0,0,31,2,0,0,0,0
USC00020958,34,0,0,19,0,0,0.5,0,0
USC00021001,34,4,0,16,3,0,1,0,0
USC00021026,44,0,0,30,3,0,0.3,1,0
USC00021231,32,0,0,19,2,0,0.5,0,0
USC00021306,42,0,0,28,1,0,0,0,0
USC00021314,41,0,0,29,3,0,0,0,0
USC00021353,41,0,0,28,0,0,0.5,0,0
USC00021514,42,0,0,29,2,0,0.5,1,0
USC00021614,33,0,1,16,0,0,1.3,0,0
USC00021654,36,0,0,18,0,0,3,0,0
USC00021664,37,1,0,22,3,0,0,0,0
USC00021849,40,0,0,24,0,0,0,0,0
USC00022109,37,0,0,21,0,0,2.5,0,0
USC00022140,36,0,0,20,1,0,0.5,0,0
USC00022754,38,0,0,23,3,0,0,0,0
USC00022807,41,0,0,28,2,0,0,0,0
USC00023027,41,0,0,27,0,0,0.3,0,0
USC00023160,30,0,0,14,3,0,3,0,0
USC00023250,34,0,0,16,0,0,1,0,0
USC00023303,31,0,0,13,0,0,0,0,0
USC00023393,41,0,0,31,2,0,0,0,0
USC00023961,31,0,0,17,2,0,1.5,0,0
USC00024053,32,0,1,16,0,0,5.1,1,0
USC00024089,34,0,0,21,2,0,0,0,0
USC00024453,35,0,0,23,0,0,0.5,0,0
USC00024586,35,1,0,20,3,0,0,0,0
USC00024675,39,4,0,27,4,0,0,0,0
USC00024686,31,0,0,13,0,0,0,0,0
USC00024829,42,0,0,32,3,0,0,0,0
USC00024849,38,0,0,26,1,0,0,0,0
USC00024977,43,0,0,32,3,0,0.3,1,0
USC00025129,33,0,0,18,1,0,0,0,0
USC00025270,44,0,0,30,2,0,0.5,0,0
USC00025412,30,0,0,14,3,0,3.6,0,0
USC00025512,39,0,0,25,1,0,4.3,0,0
USC00025635,38,0,0,22,2,0,0.3,0,0
USC00025700,43,0,0,30,1,0,2,1,0
USC00025825,33,0,0,16,0,0,1.3,0,0
USC00025924,38,0,0,22,2,0,0.3,0,0
USC00026119,39,3,0,22,0,0,0.3,0,0
USC00026132,39,0,0,28,3,0,0,0,0
USC00026180,37,0,0,22,0,0,0,0,0
USC00026250,41,0,0,32,3,0,0,0,0
USC00026353,34,0,0,19,0,0,0.5,0,0
USC00026468,34,0,0,21,3,0,0,0,0
USC00026796,35,0,0,19,2,0,3.3,0,0
USC00026865,39,0,1,27,0,0,0,0,0
USC00027281,39,0,0,25,0,0,4.3,1,0
USC00027370,40,0,0,30,3,0,0,0,0
USC00027390,40,0,0,24,2,0,0,0,0
USC00027435,34,0,0,19,2,0,0,0,0
USC00027480,39,0,0,25,0,0,4.3,1,0
USC00027560,37,0,0,22,1,0,0,0,0
USC00027593,39,3,0,24,2,0,0.3,0,0
USC00027708,38,0,0,22,2,0,1.3,0,0
USC00027716,31,0,0,18,2,0,1,0,0
USC00028012,32,0,0,15,0,0,1.3,0,0
USC00028162,34,3,0,19,3,0,0,0,0
USC00028348,41,2,0,27,0,0,3.6,0,0
USC00028499,44,0,0,33,4,0,0.5,0,0
USC00028619,36,0,0,20,0,0,0,0,0
USC00028792,37,0,0,19,0,0,0.5,0,0
USC00028796,39,0,0,26,2,0,0,0,0
USC00028800,41,0,0,25,0,0,0,0,0
USC00028815,40,0,0,26,0,0,0,0,0
USC00028865,38,0,0,21,0,0,0.3,0,0
USC00029158,36,1,0,18,3,0,3,0,0
USC00029271,29,0,0,13,0,0,3.3,0,0
USC00029287,41,0,0,28,3,0,0.3,0,0
USC00029309,37,0,1,24,0,0,1,1,0
USC00029334,35,0,0,20,1,0,0.3,0,0
USC00029359,28,0,0,14,0,0,2,0,0
USC00029410,31,0,0,13,0,0,0,0,0
USC00029542,37,0,0,19,0,0,0.5,0,0
USC00029645,40,0,0,28,0,0,0.5,1,0
USC00029652,43,0,0,30,3,0,0,0,0
USC00029657,43,0,0,30,3,0,0,0,0
USC00030064,34,0,0,23,0,0,1.3,0,0
USC00030130,33,0,0,21,0,0,0.3,0,0
USC00030220,36,0,0,18,0,1,0.5,0,0
USC00030458,33,0,0,21,0,0,0,0,0
USC00030460,33,0,0,21,0,0,0,0,0
USC00030582,33,0,0,20,0,0,0.3,0,0
USC00030586,32,0,0,20,0,0,0,0,0
USC00030764,35,0,0,22,1,0,0.5,0,0
USC00030806,32,0,0,22,0,0,0.3,0,0
USC00030936,33,0,0,23,0,0,0,0,0
USC00031132,35,0,0,18,0,0,0,0,0
USC00031152,35,0,0,21,0,0,0.3,0,0
USC00031455,33,0,0,18,0,0,0,0,0
USC00031596,36,0,0,24,2,0,0,0,0
USC00031632,31,0,0,22,0,0,4.1,0,0
USC00031730,36,0,0,23,1,0,0.8,0,0
USC00031838,34,0,0,20,0,0,0.8,0,0
USC00031948,33,0,0,19,0,0,3,0,0
USC00031968,34,0,0,22,0,0,0,0,0
USC00032148,32,0,0,22,0,0,0,0,0
USC00032356,33,0,0,17,0,0,0,0,0
USC00032444,32,0,0,20,0,0,0,0,0
USC00032540,36,0,0,23,0,0,0.3,0,0
USC00032794,35,0,0,18,0,0,0,0,0
USC00032930,34,0,0,19,0,0,0,0,0
USC00033242,32,0,0,23,0,0,0,0,0
USC00033428,35,0,0,22,0,0,2,0,0
USC00033466,34,0,0,23,0,0,0.5,0,0
USC00033734,33,0,0,22,0,0,1,0,0
USC00033821,31,0,0,21,0,0,0.3,0,0
USC00033862,33,0,0,22,0,0,0,0,0
USC00034106,35,0,0,22,0,0,0,0,0
USC00034548,32,0,0,21,0,0,0.3,0,0
USC00034562,37,0,0,22,0,0,0.5,0,0
USC00034572,32,0,0,20,0,0,0,0,0
USC00034638,32,0,0,23,0,0,0,0,0
USC00034666,35,0,0,18,0,0,0,0,0
USC00034756,34,0,0,20,0,0,2.8,0,0
USC00034938,36,0,0,24,1,0,0,0,0
USC00034988,33,0,0,19,0,0,0.5,0,0
USC00035036,31,0,0,19,0,0,0,0,0
USC00035112,34,0,0,21,0,0,2.8,0,0
USC00035186,32,0,0,22,0,0,0,0,0
USC00035200,34,0,0,20,0,0,0.8,0,0
USC00035376,34,0,0,21,0,0,2.8,0,0
USC00035508,33,0,0,19,0,0,0,0,0
USC00035754,32,0,0,22,0,0,0,0,0
USC00035820,34,0,0,23,0,0,1.3,0,0
USC00035866,32,0,0,22,0,0,0,0,0
USC00035908,35,0,0,22,0,0,2,0,0
USC00036253,32,0,0,22,0,0,0,0,0
USC00036376,35,0,0,22,0,0,0,0,0
USC00036506,32,0,0,21,0,0,0,0,0
USC00036920,35,0,0,22,0,0,0,0,0
USC00036928,33,0,0,19,0,0,0,0,0
USC00037488,32,0,0,21,0,0,1.3,0,0
USC00037582,32,0,0,22,0,0,0,0,0
USC00038052,35,0,0,22,0,0,0.5,0,0
USC00040136,31,0,0,18,0,0,0,0,0
USC00040161,32,0,0,9,0,0,0,0,0
USC00040212,33,0,0,13,0,0,0,0,0
USC00040232,33,0,0,15,0,0,0,0,0
USC00040343,38,0,0,17,0,0,0,0,0
USC00040379,29,0,2,18,0,0,0,0,0
USC00040383,35,0,0,17,0,0,0,0,0
USC00040693,20,0,0,12,0,0,0,0,0
USC00040755,26,0,0,11,0,2,0,0,0
USC00040924,39,0,1,27,0,0,0,0,0
USC00040931,29,0,0,6,0,0,0,0,0
USC00040943,27,0,0,8,1,0,0,0,0
USC00041018,33,2,0,8,0,0,0,0,0
USC00041048,40,0,0,29,2,0,0,0,0
USC00041072,27,0,0,8,0,0,0,0,0
USC00041214,32,0,0,6,0,0,0,0,0
USC00041244,38,0,0,20,0,0,0,0,0
USC00041253,31,0,0,12,0,0,0,0,0
USC00041277,30,0,0,19,3,0,0,0,0
USC00041316,33,0,0,13,1,0,0,0,0
USC00041428,37,0,0,13,0,0,0,0,0
USC00041497,28,0,0,8,0,0,0,0,0
USC00041614,32,0,0,9,0,0,0,0,0
USC00041697,34,0,0,17,2,0,0,0,0
USC00041700,29,0,0,6,0,0,0,0,0
USC00041715,35,0,0,19,0,0,0,0,0
USC00041758,27,2,0,20,2,0,0,0,0
USC00041838,33,0,0,11,0,0,0,0,0
USC00041864,36,0,0,20,0,0,0,0,0
USC00041912,31,0,0,16,0,0,0,0,0
USC00041948,37,0,0,15,0,0,0,0,0
USC00042012,38,0,0,19,0,0,0,0,0
USC00042081,35,0,0,12,0,0,0,0,0
USC00042147,14,0,3,9,0,0,0,0,0
USC00042214,24,0,0,17,0,0,0,0,0
USC00042239,31,0,0,21,3,0,0,0,0
USC00042294,33,0,0,14,0,0,0,0,0
USC00042402,32,0,0,14,0,0,0,0,0
USC00042467,28,0,0,5,0,0,0,0,0
USC00042500,33,0,0,8,0,0,0,0,0
USC00042506,30,0,0,11,0,0,0,0,0
USC00042516,37,0,0,16,0,0,0,0,0
USC00042598,41,0,0,30,0,0,0,0,0
USC00042640,33,0,0,18,0,0,0,0,0
USC00042709,31,0,0,18,1,0,0,0,0
USC00042713,40,0,0,29,3,0,0,0,0
USC00042728,34,0,0,12,0,0,0,0,0
USC00042749,35,0,0,14,3,0,0,0,0
USC00042805,40,0,0,20,1,0,0,0,0
USC00042934,32,0,0,13,0,0,0,0,0
USC00042941,36,0,0,22,0,0,0,0,0
USC00043083,40,0,0,19,0,0,0,0,0
USC00043113,37,0,0,16,0,0,0,0,0
USC00043157,32,0,0,9,0,0,0,0,0
USC00043161,17,0,0,7,0,2,0,0,0
USC00043182,33,0,0,13,1,0,0,0,0
USC00043191,20,0,0,9,0,0,0,0,0
USC00043261,39,0,0,17,0,0,0,0,0
USC00043417,31,0,0,12,0,0,0,0,0
USC00043463,29,0,0,15,1,0,0,0,0
USC00043551,30,3,0,9,0,0,0,0,0
USC00043578,27,0,0,11,0,0,0,0,0
USC00043710,34,0,0,22,0,0,0,0,0
USC00043714,17,0,0,11,0,0,0,0,0
USC00043747,38,0,0,19,0,0,0,0,0
USC00043761,14,0,4,9,0,0,0,0,0
USC00043824,33,0,0,11,0,0,0,0,0
USC00043855,42,0,0,31,3,0,0,0,0
USC00043875,31,0,0,11,0,0,0,0,0
USC00043914,30,0,0,22,4,0,0,0,0
USC00043939,34,0,0,17,1,0,0,0,0
USC00044176,26,0,0,11,0,0,0,0,0
USC00044211,29,0,0,21,3,0,0.5,1,0
USC00044223,40,0,0,29,2,0,0,0,0
USC00044232,36,0,0,21,0,0,0,0,0
USC00044259,42,0,0,31,2,0,0,0,0
USC00044278,38,0,0,22,0,0,0,0,0
USC00044297,41,0,0,30,0,0,0,0,0
USC00044374,32,0,0,9,0,0,0,0,0
USC00044500,26,0,0,11,0,0,0,0,0
USC00044520,38,0,0,22,0,0,0,0,0
USC00044523,38,0,0,23,1,0,0,0,0
USC00044555,23,0,3,15,3,0,0,0,0
USC00044577,24,2,0,13,0,0,0,0,0
USC00044647,24,0,0,18,0,0,0,0,0
USC00044671,31,0,0,17,1,0,0,0,0
USC00044701,32,0,0,8,0,0,0,0,0
USC00044713,24,0,0,16,3,0,0,0,0
USC00044735,28,0,0,18,0,0,0,0,0
USC00044890,38,0,0,17,0,0,0,0,0
USC00044957,38,0,0,19,0,0,0,0,0
USC00044997,31,0,0,13,0,0,0,0,0
USC00045032,33,0,0,15,0,0,0,0,0
USC00045064,21,0,0,11,0,0,0,0,0
USC00045118,39,0,0,18,0,0,0,0,0
USC00045123,31,0,0,12,0,0,0,0,0
USC00045233,36,0,0,17,0,0,0,0,0
USC00045311,32,2,0,7,0,0,0,0,0
USC00045338,30,0,3,11,0,3,0,0,0
USC00045385,36,0,0,16,0,0,0,0,0
USC00045449,32,0,0,12,1,0,0,0,0
USC00045502,41,0,0,30,2,0,0,0,0
USC00045532,37,0,0,17,0,0,0,0,0
USC00045679,29,0,0,5,0,0,0,0,0
USC00045721,41,3,0,27,0,0,0,0,0
USC00045795,17,0,0,11,0,0,0,0,0
USC00045866,21,0,0,12,0,0,0,0,0
USC00045915,31,0,0,12,0,0,0,0,0
USC00045933,32,2,0,11,0,0,0,0,0
USC00046006,35,3,0,18,0,0,0,0,0
USC00046074,25,0,0,12,0,0,0,0,0
USC00046136,30,0,0,13,0,0,0,0,0
USC00046144,24,0,0,12,0,0,0,0,0
USC00046168,37,0,0,18,0,0,0,0,0
USC00046175,24,0,0,19,1,0,0,0,0
USC00046252,33,0,0,18,0,0,0,0,0
USC00046377,25,0,0,19,1,0,0,0,0
USC00046399,36,0,0,15,0,0,0,0,0
USC00046476,39,0,0,19,0,0,0,0,0
USC00046498,19,0,0,10,0,0,0,0,0
USC00046506,36,0,0,15,0,0,0,0,0
USC00046508,14,0,4,10,0,0,0,0,0
USC00046569,24,0,0,15,0,0,0,0,0
USC00046624,35,0,0,18,0,0,0,0,0
USC00046635,40,0,0,29,2,0,0,0,0
USC00046646,26,0,0,11,0,0,0,0,0
USC00046657,30,0,0,22,3,0,0,0,0
USC00046685,36,0,0,17,0,0,0,0,0
USC00046699,41,0,0,32,1,0,0,0,0
USC00046719,32,0,0,19,1,0,0,0,0
USC00046730,37,0,0,12,0,0,0,0,0
USC00046826,25,0,0,9,0,0,0,0,0
USC00046926,20,0,3,12,0,0,0,0,0
USC00046943,25,0,0,13,0,0,0,0,0
USC00046960,34,0,0,17,1,0,0,0,0
USC00046962,35,0,0,15,0,0,0,0,0
USC00047050,32,0,0,17,0,0,0,0,0
USC00047077,39,0,0,20,0,0,0,0,0
USC00047085,31,0,0,5,0,0,0,0,0
USC00047109,34,0,0,10,0,0,0,0,0
USC00047150,38,0,0,12,0,0,0,0,0
USC00047195,30,0,0,10,0,0,0,0,0
USC00047253,37,0,0,27,3,0,0,0,0
USC00047306,36,0,0,20,2,0,0,0,0
USC00047339,25,0,0,13,0,0,0,0,0
USC00047414,16,0,3,12,0,0,0,0,0
USC00047470,37,0,0,19,1,0,0,0,0
USC00047473,34,0,0,20,2,0,0,0,0
USC00047643,33,0,0,13,0,0,0,0,0
USC00047668,20,0,0,12,0,0,0,0,0
USC00047689,30,0,0,19,0,0,0,0,0
USC00047723,35,0,0,18,0,0,0,0,0
USC00047785,31,0,0,17,0,0,0,0,0
USC00047807,17,0,2,10,0,0,0,0,0
USC00047821,26,0,0,13,0,0,0,0,0
USC00047851,28,0,0,12,0,0,0,0,0
USC00047880,31,0,0,9,0,2,0,0,0
USC00047888,30,0,0,18,0,0,0,0,0
USC00047902,22,0,0,16,0,0,0,0,0
USC00047916,24,0,0,11,0,0,0,0,0
USC00047953,23,0,0,17,0,0,0,0,0
USC00047957,31,0,0,14,0,0,0,0,0
USC00047965,30,0,0,12,0,0,0,0,0
USC00048045,20,0,0,10,0,0,0,0,0
USC00048135,36,0,0,18,0,0,0,0,0
USC00048207,33,0,0,8,0,0,0,0,0
USC00048218,30,0,0,10,0,0,0,0,0
USC00048351,30,0,0,13,0,0,0,0,0
USC00048353,31,0,0,18,0,0,0,0,0
USC00048380,29,0,0,11,0,0,0,0,0
USC00048560,32,0,0,14,0,0,0,0,0
USC00048587,34,0,0,18,0,0,0,0,0
USC00048606,33,0,0,8,0,0,0,0,0
USC00048702,34,0,0,12,0,0,0,0,0
USC00048758,25,0,0,10,1,0,0,0,0
USC00048826,32,0,0,15,0,0,0,0,0
USC00048839,28,0,3,16,0,0,0,0,0
USC00048928,31,0,0,19,3,0,0,0,0
USC00048999,31,0,0,14,0,0,0,0,0
USC00049001,31,0,0,15,0,0,0,0,0
USC00049035,40,0,0,26,0,0,0,0,0
USC00049043,28,0,0,5,0,0,0,0,0
USC00049053,31,0,0,10,0,0,0,0,0
USC00049087,30,0,0,18,1,0,0,0,0
USC00049099,39,0,0,30,3,0,0,0,0
USC00049105,20,0,0,9,0,0,0,0,0
USC00049122,35,0,0,13,0,0,0,0,0
USC00049152,26,0,0,17,0,0,0,0,0
USC00049173,32,0,0,8,0,0,0,0,0
USC00049185,26,0,0,13,0,0,0,0,0
USC00049200,34,0,0,14,0,0,0,0,0
USC00049325,40,0,0,21,2,0,0,0,0
USC00049367,38,0,0,19,0,0,0,0,0
USC00049452,37,0,0,17,0,0,0,0,0
USC00049473,22,0,0,12,0,0,0,0,0
USC00049490,34,0,0,11,0,0,0,0,0
USC00049699,33,0,0,18,0,0,0,0,0
USC00049742,34,0,0,14,0,0,0,0,0
USC00049775,20,0,3,8,0,0,0,0,0
USC00049781,34,0,0,14,0,0,0,0,0
USC00049785,36,0,0,18,2,0,0,0,0
USC00049847,32,0,0,18,2,0,0,0,0
USC00049855,35,0,0,15,0,0,0,0,0
USC00049866,36,0,0,14,0,0,0,0,0
USC00050109,35,0,0,14,0,0,2,0,0
USC00050183,25,0,0,10,0,0,18.5,3,0
USC00050214,33,0,0,14,1,0,0.8,0,0
USC00050454,28,0,0,11,2,0,10.7,1,0
USC00050776,28,0,0,10,0,0,5.1,1,0
USC00050834,35,0,0,13,0,0,0.3,0,0
USC00050848,29,0,0,20,2,0,10.9,2,0
USC00051071,26,0,0,13,3,0,4.3,1,0
USC00051121,36,0,0,14,0,0,1.3,0,0
USC00051179,32,0,0,17,1,0,9.1,1,0
USC00051294,34,0,0,16,0,0,5.1,1,0
USC00051401,34,1,0,17,3,0,6.9,0,0
USC00051440,37,3,0,18,3,0,1.3,0,0
USC00051458,29,0,0,12,2,0,3,1,0
USC00051528,28,0,0,11,0,0,8.9,1,0
USC00051547,32,0,0,18,3,0,6.1,1,0
USC00051564,35,0,0,14,0,0,1.3,0,0
USC00051609,29,0,0,16,4,0,1.3,0,0
USC00051660,17,0,0,7,2,0,6.1,0,0
USC00051713,27,0,0,12,3,0,5.3,1,0
USC00051741,33,0,0,14,0,0,0.8,0,0
USC00051772,38,3,0,17,0,0,0.5,0,0
USC00051886,38,3,0,20,3,0,0.5,0,0
USC00051959,26,0,0,6,0,0,6.6,1,0
USC00052184,24,0,0,11,0,0,8.1,2,0
USC00052192,33,0,0,17,2,0,0.8,0,0
USC00052281,24,0,0,6,0,0,9.4,2,0
USC00052432,30,0,0,15,3,0,0.8,0,0
USC00052446,36,0,0,18,0,0,0.8,0,0
USC00052759,24,0,0,12,1,0,19.6,3,0
USC00052932,34,0,0,14,0,0,4.1,0,0
USC00053005,33,0,0,17,2,0,7.9,2,0
USC00053016,23,0,1,11,0,0,4.3,0,0
USC00053038,36,0,0,18,1,0,5.3,1,0
USC00053146,38,1,0,17,0,0,0.5,0,0
USC00053246,36,0,0,23,3,0,1,0,0
USC00053359,32,0,0,14,1,0,1,0,0
USC00053496,25,0,0,10,3,0,9.4,2,0
USC00053500,25,0,0,10,2,0,9.4,2,0
USC00053541,31,1,0,12,0,0,3.8,0,0
USC00053592,25,0,0,7,0,0,8.6,2,0
USC00053662,28,0,0,12,3,0,2,0,0
USC00053867,29,0,0,15,3,0,1,0,0
USC00053951,26,0,0,7,1,0,5.8,0,0
USC00054076,36,0,0,18,0,0,0.8,0,0
USC00054082,36,0,0,18,0,0,2,0,0
USC00054250,29,0,0,15,3,0,0.8,0,0
USC00054388,36,0,0,18,0,0,0.8,0,0
USC00054413,34,0,0,18,0,0,4.6,0,0
USC00054452,33,0,0,15,0,0,5.8,1,0
USC00054603,36,0,0,14,0,0,0.8,0,0
USC00054734,28,0,0,9,0,0,4.3,0,0
USC00054742,23,0,0,11,2,0,7.1,1,0
USC00054770,36,0,0,18,0,0,0.8,0,0
USC00054834,34,0,0,15,0,0,1.5,0,0
USC00054945,37,1,0,19,2,0,2.5,0,0
USC00055048,30,0,0,12,1,0,1.8,0,0
USC00055116,30,0,0,17,2,0,5.3,1,0
USC00055322,25,0,0,10,0,0,7.1,2,0
USC00055484,30,0,0,12,1,0,1.8,0,0
USC00055531,34,0,0,16,0,0,0.5,0,0
USC00055706,29,0,0,13,3,0,3.6,1,0
USC00055722,33,0,0,19,3,0,0.5,0,0
USC00055970,32,0,0,18,3,0,0.5,0,0
USC00056012,30,0,0,17,3,0,1.5,0,0
USC00056203,28,0,0,9,0,0,4.3,0,0
USC00056258,31,0,0,13,2,0,2,0,0
USC00056266,35,0,0,20,0,0,1.8,1,0
USC00056306,34,0,0,17,3,0,4.6,1,0
USC00056326,33,0,0,19,3,0,7.4,1,0
USC00056832,33,0,0,17,1,0,0,0,0
USC00056925,27,0,0,12,2,0,13.5,2,0
USC00057017,21,0,0,9,2,0,5.6,0,0
USC00057031,34,0,0,14,0,0,1,0,0
USC00057167,36,0,0,12,0,2,8.1,1,0
USC00057309,34,4,0,16,4,0,9.9,1,0
USC00057315,31,0,0,14,1,0,6.3,0,0
USC00057337,28,0,0,13,2,0,5.1,1,0
USC00057370,31,0,0,14,3,0,4.6,1,0
USC00057515,34,0,0,18,0,0,4.6,0,0
USC00057656,26,0,0,13,3,0,2.8,0,0
USC00057848,22,0,0,11,3,0,2.5,0,0
USC00057866,34,0,0,16,0,0,0,0,0
USC00057936,28,0,0,7,0,0,0.8,0,0
USC00057950,37,1,0,19,2,0,2.5,0,0
USC00058008,36,0,0,15,0,0,0.5,0,0
USC00058064,23,0,0,5,0,0,5.1,1,0
USC00058157,32,0,0,12,0,0,2,0,0
USC00058184,23,0,0,7,0,0,6.6,1,0
USC00058204,26,0,0,13,3,0,2.8,0,0
USC00058429,32,0,0,15,0,0,1.5,0,0
USC00058560,30,0,1,19,1,0,2,0,0
USC00058582,30,0,0,14,3,0,1.8,0,0
USC00058756,22,0,1,11,3,0,2.5,0,0
USC00058781,29,0,0,15,0,0,6.3,1,0
USC00058839,30,0,0,16,1,0,7.1,1,0
USC00058931,26,0,0,13,2,0,12.2,2,0
USC00059243,35,0,0,19,1,0,0,0,0
USC00059295,35,0,0,19,2,0,0,0,0
USC00060961,31,0,0,20,2,0,0.3,0,0
USC00061762,31,0,0,23,3,0,5.8,0,0
USC00062658,29,0,0,19,1,0,0.3,0,0
USC00063207,29,0,0,22,3,0,0.5,0,0
USC00064488,31,0,0,20,1,0,0.3,0,0
USC00064767,33,1,0,24,3,0,0.5,0,0
USC00065077,29,0,0,22,2,0,5.1,0,0
USC00065445,29,0,0,19,1,0,0.3,0,0
USC00067373,30,0,0,20,2,0,0,0,0
USC00067970,30,0,0,21,2,0,20.8,2,0
USC00068138,29,0,0,21,2,0,0.3,0,0
USC00069568,29,0,0,21,2,0,0,0,0
USC00072730,32,0,0,23,1,0,3.6,0,0
USC00073570,31,0,0,22,0,0,3.6,0,0
USC00075320,31,0,0,23,1,0,3.6,0,0
USC00075915,31,0,0,22,0,0,3.6,0,0
USC00076410,30,0,0,21,0,0,3,0,0
USC00079605,32,0,0,23,2,0,3,0,0
USC00080211,30,0,0,24,0,0,7.4,0,0
USC00080228,33,0,0,21,0,0,20.3,0,0
USC00080369,32,0,0,23,0,0,21.3,0,0
USC00080478,30,0,1,21,0,0,20.3,0,0
USC00080611,32,0,0,22,0,0,2.5,0,0
USC00081046,32,0,0,21,0,0,18,0,0
USC00081163,33,0,0,22,0,0,19,0,0
USC00081276,31,0,1,22,0,0,2.5,0,0
USC00081544,30,0,1,22,0,0,13,0,0
USC00081641,32,0,0,22,0,0,5.1,0,0
USC00081654,30,0,2,22,0,0,2.5,0,0
USC00081978,33,0,0,21,0,1,7.6,0,0
USC00082008,31,0,0,22,0,0,10.2,0,0
USC00082150,30,0,0,24,0,0,4.6,0,0
USC00082220,28,0,2,21,0,0,7.1,0,0
USC00082229,31,0,0,21,0,0,8.1,0,0
USC00082850,34,0,0,23,0,0,3,0,0
USC00082915,32,0,0,22,0,0,6.6,0,0
USC00082944,30,0,0,24,0,0,4.1,0,0
USC00083137,30,0,2,21,0,0,8.6,0,0
USC00083163,29,0,3,24,0,0,2.8,0,0
USC00083207,31,0,0,22,0,0,7.6,0,0
USC00083470,32,0,0,22,0,0,7.1,0,0
USC00083909,31,0,0,25,0,0,2.8,0,0
USC00083956,31,0,0,21,0,0,7.9,0,0
USC00084289,30,0,1,18,0,3,18.5,0,0
USC00084366,30,0,0,22,0,0,5.1,0,0
USC00084394,32,0,0,22,0,0,7.9,0,0
USC00084662,34,0,0,21,0,0,21.6,1,0
USC00084707,31,0,0,22,0,0,21.1,1,0
USC00084731,31,0,0,22,0,0,8.1,0,0
USC00085076,32,0,0,23,0,0,7.4,0,0
USC00085099,31,0,0,22,0,0,8.1,0,0
USC00085275,32,0,0,22,0,0,7.9,0,0
USC00085539,30,0,1,21,0,0,9.9,0,0
USC00085612,30,0,1,25,2,0,9.1,0,0
USC00085793,31,0,0,22,0,0,3,0,0
USC00085879,30,0,0,22,0,0,7.9,0,0
USC00085895,30,0,2,22,0,0,2.5,0,0
USC00085973,33,0,0,22,0,0,21.1,1,0
USC00086078,33,0,0,22,0,0,4.1,0,0
USC00086240,28,0,2,23,0,0,3.8,0,0
USC00086414,32,0,0,21,0,0,7.4,0,0
USC00086485,30,0,0,21,0,1,8.6,0,0
USC00086753,32,0,0,22,0,0,6.6,0,0
USC00086880,31,0,1,23,0,0,19,0,0
USC00087025,31,0,0,21,0,0,9.7,0,0
USC00087205,32,0,0,22,0,0,19.3,0,0
USC00087254,31,0,1,25,1,0,2.8,0,0
USC00087851,32,0,0,22,0,0,19.3,0,0
USC00087982,33,0,0,22,0,0,7.6,0,0
USC00088620,30,0,1,23,0,0,7.1,0,0
USC00088780,32,0,0,23,0,0,2.5,0,0
USC00088824,31,0,0,23,0,0,19,0,0
USC00088841,31,0,0,26,0,0,7.4,0,0
USC00088942,32,0,0,22,0,0,4.6,0,0
USC00089120,31,0,0,22,0,0,10.2,0,0
USC00089176,32,0,0,22,0,0,18.8,0,0
USC00089401,33,0,0,22,0,0,20.8,0,0
USC00089707,30,0,2,22,0,0,21.3,0,0
USC00090140,30,0,1,21,0,0,8.1,0,0
USC00090219,28,0,0,21,0,0,14.7,1,0
USC00090253,30,0,0,21,0,0,5.3,0,0
USC00090311,29,0,1,22,1,0,4.1,0,0
USC00090969,28,0,0,19,1,0,8.9,0,0
USC00090979,30,0,0,21,0,0,8.1,0,0
USC00091266,30,0,0,22,0,0,5.6,0,0
USC00091340,31,0,0,22,0,0,5.1,0,0
USC00091463,31,0,0,22,0,0,7.6,0,0
USC00091474,29,0,0,21,0,0,10.7,0,0
USC00091500,30,0,1,21,0,0,8.1,0,0
USC00091640,27,0,2,21,0,0,7.4,0,0
USC00091665,29,0,0,22,1,0,9.9,0,0
USC00091732,28,0,1,21,0,0,8.1,0,0
USC00091982,26,0,1,19,0,0,8.9,0,0
USC00092180,29,0,0,21,0,0,24.1,1,0
USC00092266,30,0,1,21,0,0,5.3,0,0
USC00092283,28,0,0,20,0,0,11.7,0,0
USC00092318,30,0,0,22,0,0,21.8,1,0
USC00092450,32,0,0,22,0,0,6.3,0,0
USC00092475,27,0,0,20,0,0,9.9,0,0
USC00092485,28,0,0,21,0,0,10.4,0,0
USC00092493,30,0,0,22,1,0,13,1,0
USC00092783,30,0,1,22,0,0,7.6,0,0
USC00092839,32,0,0,21,0,0,3,0,0
USC00092966,31,0,0,23,0,0,3.8,0,0
USC00093060,30,0,0,21,0,0,9.4,0,0
USC00093271,29,0,0,21,0,0,10.4,0,0
USC00093386,31,0,0,22,0,0,11.2,0,0
USC00093465,30,0,1,22,0,0,6.1,0,0
USC00093506,31,0,0,21,0,0,9.7,0,0
USC00093621,29,0,0,21,0,0,19.8,1,0
USC00093754,30,0,1,22,0,0,6.6,0,0
USC00094133,28,0,1,21,0,0,14.5,1,0
USC00094170,31,0,0,23,0,0,3.8,0,0
USC00094429,31,0,1,22,0,0,8.1,0,0
USC00094648,29,0,0,21,1,0,9.7,0,0
USC00094676,30,0,2,21,0,0,6.6,0,0
USC00094941,27,0,2,20,0,0,12.7,0,0
USC00094949,28,0,1,22,0,0,4.8,0,0
